Begin IJ Block
1   11   13   29   -0.0000721747
1   11   13   30   -0.0001332254
1   11   13   34   -0.0000000000
1   11   13   40   -0.0000009381
1   11   13   41   -0.0007083593
1   11   14   22   -0.0000753278
1   11   14   23   0.0002148686
1   11   14   26   0.0000000000
1   11   14   29   0.0001332254
1   11   14   30   -0.0000721747
1   11   14   35   -0.0000000000
1   11   14   40   0.0007083593
1   11   14   41   -0.0000009381
1   11   15   36   0.0000000000
1   11   15   37   0.0000000000
1   11   15   38   -0.0000694107
1   11   15   39   -0.0007084770
1   11   16   36   0.0000000000
1   11   16   37   -0.0000000001
1   11   16   38   0.0007084765
1   11   16   39   -0.0000694107
1   11   17   36   -0.0000687291
1   11   17   37   0.0007015193
1   11   17   38   -0.0000000001
1   11   17   39   0.0000000000
1   11   18   36   -0.0007015198
1   11   18   37   -0.0000687291
1   11   18   38   0.0000000000
1   11   18   39   0.0000000000
1   11   19   22   -0.0000000000
1   11   19   23   0.0000000000
1   11   19   26   0.0002075009
1   11   19   27   0.0000008231
1   11   19   29   -0.0000000000
1   11   19   30   0.0000000000
1   11   19   34   -0.0000009341
1   11   19   35   0.0007053462
1   11   19   40   -0.0000000000
1   11   20   22   -0.0000000000
1   11   20   23   -0.0000000000
1   11   20   26   -0.0000008231
1   11   20   27   0.0002075009
1   11   20   29   -0.0000000000
1   11   20   30   -0.0000000000
1   11   20   34   -0.0007053462
1   11   20   35   -0.0000009341
1   11   20   41   -0.0000000000
1   11   21   24   -0.0000000001
1   11   21   25   0.0011428795
1   11   21   28   -0.0000000001
1   11   21   31   -0.0010431698
1   11   21   32   -0.0000000001
1   11   21   33   -0.0006865699
1   11   21   42   -0.0000000000
1   12   1   22   -0.0005014213
1   12   1   26   0.0000000001
1   12   1   27   0.0000000003
1   12   1   29   0.0001473438
1   12   1   30   0.0001337625
1   12   1   34   -0.0000000002
1   12   1   35   0.0000000001
1   12   1   40   -0.0019277417
1   12   1   41   -0.0054755440
1   12   2   23   -0.0005014213
1   12   2   26   -0.0000000003
1   12   2   27   0.0000000001
1   12   2   29   -0.0001337625
1   12   2   30   0.0001473438
1   12   2   34   -0.0000000001
1   12   2   35   -0.0000000002
1   12   2   40   0.0054755440
1   12   2   41   -0.0019277417
1   12   3   24   -0.0007308035
1   12   3   25   -0.0000000001
1   12   3   28   -0.0045795439
1   12   3   31   -0.0000000002
1   12   3   32   0.0051646840
1   12   3   33   -0.0000000003
1   12   3   42   -0.0060736019
1   12   4   24   0.0000000001
1   12   4   25   0.0001780757
1   12   4   28   0.0000000001
1   12   4   31   0.0043750376
1   12   4   32   -0.0000000001
1   12   4   33   0.0051838098
1   12   4   42   0.0000000002
1   12   5   22   -0.0000000000
1   12   5   23   0.0000000000
1   12   5   26   -0.0004089164
1   12   5   29   0.0000000000
1   12   5   30   -0.0000000000
1   12   5   34   -0.0000124296
1   12   5   35   -0.0047037563
1   12   5   40   0.0000000002
1   12   6   22   -0.0000000000
1   12   6   23   -0.0000000000
1   12   6   27   -0.0004089164
1   12   6   29   0.0000000000
1   12   6   30   0.0000000000
1   12   6   34   0.0047037563
1   12   6   35   -0.0000124296
1   12   6   41   0.0000000002
1   12   7   24   0.0019014147
1   12   7   25   -0.0000000001
1   12   7   28   -0.0010299230
1   12   7   31   -0.0000000001
1   12   7   32   0.0040380702
1   12   7   33   -0.0000000002
1   12   7   42   -0.0029093014
1   12   8   22   0.0002917864
1   12   8   23   -0.0002648913
1   12   8   26   -0.0000000002
1   12   8   27   -0.0000000001
1   12   8   29   -0.0001541968
1   12   8   34   0.0000000001
1   12   8   35   -0.0000000001
1   12   8   40   0.0040559996
1   12   8   41   0.0021903897
1   12   9   22   0.0002648913
1   12   9   23   0.0002917864
1   12   9   26   0.0000000001
1   12   9   27   -0.0000000002
1   12   9   30   -0.0001541968
1   12   9   34   0.0000000001
1   12   9   35   0.0000000001
1   12   9   40   -0.0021903897
1   12   9   41   0.0040559996
1   12   10   24   0.0000000001
1   12   10   25   -0.0026614125
1   12   10   28   0.0000000000
1   12   10   31   -0.0007403193
1   12   10   32   0.0000000001
1   12   10   33   -0.0027676358
1   12   10   42   -0.0000000001
1   12   11   24   -0.0022980101
1   12   11   25   -0.0000000000
1   12   11   28   -0.0036634979
1   12   11   31   -0.0000000002
1   12   11   32   0.0016852756
1   12   11   33   -0.0000000001
1   12   11   42   -0.0037666017
1   12   12   24   -0.0000000000
1   12   12   25   0.0005218970
1   12   12   28   -0.0000000000
1   12   12   31   0.0001648765
1   12   12   32   -0.0000000000
1   12   12   33   0.0004923670
1   12   12   42   0.0000000000
1   12   13   22   -0.0000000000
1   12   13   23   -0.0000000000
1   12   13   26   -0.0000012145
1   12   13   27   0.0004595925
1   12   13   29   0.0000000000
1   12   13   30   0.0000000000
1   12   13   34   0.0000933441
1   12   13   41   0.0000000000
1   12   14   22   0.0000000000
1   12   14   23   -0.0000000000
1   12   14   26   -0.0004595925
1   12   14   27   -0.0000012145
1   12   14   29   -0.0000000000
1   12   14   30   0.0000000000
1   12   14   35   0.0000933441
1   12   14   40   -0.0000000000
1   12   15   36   -0.0000216044
1   12   15   37   -0.0000000000
1   12   16   36   -0.0000000000
1   12   16   37   -0.0000216043
1   12   16   38   0.0000000000
1   12   17   38   -0.0000220557
1   12   17   39   -0.0000000000
1   12   18   36   0.0000000000
1   12   18   38   -0.0000000000
1   12   18   39   -0.0000220558
1   12   19   22   -0.0002681173
1   12   19   23   0.0007615584
1   12   19   26   -0.0000000002
1   12   19   29   0.0004267909
1   12   19   30   -0.0002304829
1   12   19   35   0.0000000000
1   12   19   40   -0.0001455443
1   12   20   22   -0.0007615584
1   12   20   23   -0.0002681173
1   12   20   27   -0.0000000002
1   12   20   29   0.0002304829
1   12   20   30   0.0004267909
1   12   20   34   -0.0000000000
1   12   20   41   -0.0001455443
1   12   21   24   -0.0013229271
1   12   21   25   0.0000000000
1   12   21   28   -0.0012342792
1   12   21   31   -0.0000000001
1   12   21   32   0.0001925918
1   12   21   33   -0.0000000000
1   12   21   42   -0.0010541789
1   13   1   24   -0.0006658463
1   13   1   25   -0.0000000002
1   13   1   28   0.0043808338
1   13   1   31   0.0000000002
1   13   1   32   -0.0037456816
1   13   1   33   -0.0000000002
1   13   1   36   0.0000000002
1   13   1   37   -0.0000000001
1   13   1   38   0.0024445795
1   13   1   39   0.0053897140
1   13   1   42   -0.0038569821
1   13   2   24   -0.0002336644
1   13   2   25   -0.0000000001
1   13   2   28   0.0015373593
1   13   2   31   0.0000000001
1   13   2   32   -0.0013144663
1   13   2   33   -0.0000000001
1   13   2   36   0.0000000001
1   13   2   37   0.0000000002
1   13   2   38   -0.0053897140
1   13   2   39   0.0024445795
1   13   2   42   -0.0013535248
1   13   3   22   0.0008620833
1   13   3   23   0.0003025296
1   13   3   27   0.0000000000
1   13   3   29   -0.0000288518
1   13   3   30   -0.0000532968
1   13   3   34   0.0000000002
1   13   3   40   0.0000060039
1   13   3   41   0.0059406750
1   13   4   22   -0.0000000001
1   13   4   23   -0.0000000000
1   13   4   26   -0.0000036187
1   13   4   27   0.0012240965
1   13   4   29   0.0000000000
1   13   4   30   0.0000000000
